Do you plan on attending the Shape the Future Symposium?,Choice 1,Choice 2,Choice 3,Choice 4,Choice 5,Choice 6,Choice 7,Choice 8,Choice 9,Choice 10,Choice 11,Choice 12,Choice 13
"Yes, I will attend in person",Low Code – Meeting User Needs While Also Being Fast and Lean,Service Design: A Framework for Practical Collaboration,The Future of Work: What You Need to Know to Navigate this Brave New World,Shaping the Future Through Inspiration and Innovation,Environmental Impact @ Slalom with Net Zero Cloud,ESG 101,Architecting for a Sustainable Cloud Future,Build a Bot Using PowerAutomate,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,MIDL Earth - Digitized ,Modern Portfolio Management,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",Fusion Development with the Microsoft Power Platform
"Yes, I will attend virtually",Architecting for a Sustainable Cloud Future,Service Design: A Framework for Practical Collaboration,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,Modern Portfolio Management,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,MIDL Earth - Digitized ,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"No, I will not attend",,,,,,,,,,,,,
"Yes, I will attend virtually",Low Code – Meeting User Needs While Also Being Fast and Lean,The Future of Work: What You Need to Know to Navigate this Brave New World,Service Design: A Framework for Practical Collaboration,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",Shaping the Future Through Inspiration and Innovation,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,ESG 101,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management
"Yes, I will attend in person",The Future of Work: What You Need to Know to Navigate this Brave New World,Modern Portfolio Management,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Shaping the Future Through Inspiration and Innovation,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Service Design: A Framework for Practical Collaboration,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"Yes, I will attend virtually",Low Code – Meeting User Needs While Also Being Fast and Lean,The Future of Work: What You Need to Know to Navigate this Brave New World,Service Design: A Framework for Practical Collaboration,Modern Portfolio Management,MIDL Earth - Digitized ,ESG 101,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"Yes, I will attend in person",Environmental Impact @ Slalom with Net Zero Cloud,The Future of Work: What You Need to Know to Navigate this Brave New World,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,ESG 101,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",MIDL Earth - Digitized ,Shaping the Future Through Inspiration and Innovation,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Modern Portfolio Management,Service Design: A Framework for Practical Collaboration
"Yes, I will attend virtually",Service Design: A Framework for Practical Collaboration,Modern Portfolio Management,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Build a Bot Using PowerAutomate,MIDL Earth - Digitized ,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,The Future of Work: What You Need to Know to Navigate this Brave New World,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud
"Yes, I will attend in person",Low Code – Meeting User Needs While Also Being Fast and Lean,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",ESG 101,Architecting for a Sustainable Cloud Future,Service Design: A Framework for Practical Collaboration,The Future of Work: What You Need to Know to Navigate this Brave New World,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management
"Yes, I will attend in person",Low Code – Meeting User Needs While Also Being Fast and Lean,Modern Portfolio Management,Service Design: A Framework for Practical Collaboration,Architecting for a Sustainable Cloud Future,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",Environmental Impact @ Slalom with Net Zero Cloud,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,MIDL Earth - Digitized 
"No, I will not attend",,,,,,,,,,,,,
"Yes, I will attend virtually",Modern Portfolio Management,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,Architecting for a Sustainable Cloud Future,Service Design: A Framework for Practical Collaboration,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,MIDL Earth - Digitized 
"No, I will not attend",,,,,,,,,,,,,
"Yes, I will attend in person","Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Low Code – Meeting User Needs While Also Being Fast and Lean,Service Design: A Framework for Practical Collaboration,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,ESG 101,Architecting for a Sustainable Cloud Future,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management
"Yes, I will attend in person",Low Code – Meeting User Needs While Also Being Fast and Lean,Shaping the Future Through Inspiration and Innovation,Modern Portfolio Management,The Future of Work: What You Need to Know to Navigate this Brave New World,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,ESG 101,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Service Design: A Framework for Practical Collaboration,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"Yes, I will attend virtually",Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,The Future of Work: What You Need to Know to Navigate this Brave New World,Shaping the Future Through Inspiration and Innovation,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management,Service Design: A Framework for Practical Collaboration,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"Yes, I will attend in person",Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Build a Bot Using PowerAutomate,ESG 101,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Modern Portfolio Management,Service Design: A Framework for Practical Collaboration,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"No, I will not attend",,,,,,,,,,,,,
"Yes, I will attend in person","Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",The Future of Work: What You Need to Know to Navigate this Brave New World,Modern Portfolio Management,Fusion Development with the Microsoft Power Platform,Build a Bot Using PowerAutomate,Shaping the Future Through Inspiration and Innovation,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,Architecting for a Sustainable Cloud Future,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Environmental Impact @ Slalom with Net Zero Cloud,MIDL Earth - Digitized ,Service Design: A Framework for Practical Collaboration
"Yes, I will attend virtually",Shaping the Future Through Inspiration and Innovation,ESG 101,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,The Future of Work: What You Need to Know to Navigate this Brave New World,MIDL Earth - Digitized ,Modern Portfolio Management,Architecting for a Sustainable Cloud Future,Low Code – Meeting User Needs While Also Being Fast and Lean,Environmental Impact @ Slalom with Net Zero Cloud,Build a Bot Using PowerAutomate,Fusion Development with the Microsoft Power Platform,Service Design: A Framework for Practical Collaboration,"Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data"
"Yes, I will attend virtually","Customer Data Platforms:  The Innovative intersection of Martech, Machine Learning, and Customer Data",Architecting for a Sustainable Cloud Future,Environmental Impact @ Slalom with Net Zero Cloud,Energy Demand Nowcasting: How Machine Learning can Help Unlock ESG Enablement,Fusion Development with the Microsoft Power Platform,Shaping the Future Through Inspiration and Innovation,ESG 101,Low Code – Meeting User Needs While Also Being Fast and Lean,The Future of Work: What You Need to Know to Navigate this Brave New World,MIDL Earth - Digitized ,Modern Portfolio Management,Service Design: A Framework for Practical Collaboration,Build a Bot Using PowerAutomate
